Date,AALI.JK,BISI.JK,CPIN.JK,JPFA.JK,ICBP.JK,INDF.JK,^JKSE
2023-09-25,6753.318359375,1432.92333984375,4532.4404296875,1088.331787109375,10361.74609375,5998.67919921875,6998.380859375
2023-09-26,6600.82421875,1446.35693359375,4901.7841796875,1162.3382568359375,10292.66796875,5932.2734375,6923.7998046875
2023-09-27,6600.82421875,1459.7906494140625,4901.7841796875,1127.5115966796875,10131.4853515625,5976.5439453125,6937.828125
2023-09-29,6535.46923828125,1468.746337890625,4947.3818359375,1118.8050537109375,10200.564453125,5865.8671875,6939.89208984375
2023-10-02,6535.46923828125,1450.834716796875,4947.3818359375,1131.864990234375,10223.58984375,5976.5439453125,6961.458984375
2023-10-03,6491.900390625,1432.92333984375,5038.578125,1149.2783203125,10085.43359375,5954.40869140625,6940.88720703125
2023-10-04,6426.54443359375,1423.967529296875,4970.18115234375,1144.925048828125,10315.6943359375,5976.5439453125,6886.576171875
2023-10-05,6404.7607421875,1428.4454345703125,5129.7744140625,1179.7515869140625,10707.138671875,6087.22021484375,6874.826171875
2023-10-06,6404.7607421875,1419.4896240234375,5175.3720703125,1179.7515869140625,10592.0078125,6087.22021484375,6888.51806640625
2023-10-09,6410.9287109375,1423.967529296875,5084.17626953125,1140.5716552734375,10223.58984375,6065.08544921875,6891.455078125
2023-10-10,6499.05078125,1415.01171875,5061.376953125,1153.6314697265625,9993.3291015625,6020.814453125,6922.18798828125
2023-10-11,6477.02099609375,1415.01171875,4970.18115234375,1136.2183837890625,9855.1728515625,5976.5439453125,6931.7529296875
2023-10-12,6388.89794921875,1415.01171875,4650.99560546875,1105.7449951171875,10108.4599609375,5954.40869140625,6935.15087890625
2023-10-13,6388.89794921875,1415.01171875,4742.19091796875,1118.8050537109375,10016.3544921875,5932.2734375,6926.77978515625
2023-10-16,6344.83642578125,1423.967529296875,4742.19091796875,1105.7449951171875,10039.3818359375,5954.40869140625,6896.2919921875
2023-10-17,6344.83642578125,1406.0560302734375,4764.990234375,1088.331787109375,10039.3818359375,6065.08544921875,6939.615234375
2023-10-18,6168.59130859375,1419.4896240234375,4878.98486328125,1114.45166015625,9786.09375,6020.814453125,6927.90576171875
2023-10-19,6256.71337890625,1423.967529296875,4742.19091796875,1062.2117919921875,9601.8857421875,5976.5439453125,6846.4267578125
2023-10-20,6234.68310546875,1423.967529296875,4742.19091796875,1062.2117919921875,9763.0673828125,5910.13818359375,6849.16796875
2023-10-23,6212.65234375,1423.967529296875,4514.201171875,1040.4451904296875,9670.9638671875,5843.73193359375,6741.9638671875
